DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
SM;501151;MOVA;ASS COMUNITARIA SEMPRE VIVA UNID II SM;ASS COMUNITARIA SEMPRE VIVA UNID II SM;;SAO MATEUS;SAO MATEUS;RUA AMÉLIA AUGUSTA RODRIGUES;45;CIDADE SÃO MATEUS;3959040;61150712;;;Ativa;73;SAO MATEUS;7301;;0;;;;;;04/05/2006;;;;CON;-23593415;-46485659;31/12/2011
SM;500812;MOVA;ASS MORADORES NA LUTA PELA MORADIA UNID II SM;ASS MORADORES NA LUTA PELA MORADIA UNID II SM;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA NOITE DE MAIO;105;CONJUNTO PROMORAR SAPOPEMBA;3927040;67022048;;;Ativa;76;SAPOPEMBA;7603;;0;;;;;;26/10/2006;;;CECAE NUCLEO CRISTO SALVADOR UNID I VP;CON;-23610261;-46525059;31/12/2011
SM;501239;MOVA;ASS MORADORES NA LUTA PELA MORADIA UNID III SM;ASS MORADORES NA LUTA PELA MORADIA UNID III SM;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;AVENIDA ARQUITETO  VILANOVA ARTIGAS;596;CONJUNTO HABITACIONAL TEOTONIO VILELA;3928240;;;;Ativa;76;SAPOPEMBA;7601;;0;;;;;;19/06/2007;;;ASS MORADORES NA LUTA PELA MORADIA UNID III S;CON;-23597935;-46498817;31/12/2011
SM;501289;MOVA;ASS MORADORES NA LUTA PELA MORADIA UNID V SM;ASS MORADORES NA LUTA PELA MORADIA UNID V SM;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA ALTO JARDIM;5;FAZENDA DA JUTA;3977690;;;;Ativa;76;SAPOPEMBA;7605;;0;;;19/06/2007;2007.0.143;19/06/2007;19/06/2007;;;;CON;-23622338;-46494085;31/12/2011
SM;501290;MOVA;ASS MORADORES NA LUTA PELA MORADIA UNID VI SM;ASS MORADORES NA LUTA PELA MORADIA UNID VI SM;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA GIOVANNI NASCO;500;CONJUNTO HABITACIONAL TEOTONIO VILELA;3928090;;;;Ativa;76;SAPOPEMBA;7603;;0;;;19/06/2007;2007.0.143;19/06/2007;19/06/2007;;;;CON;-23604221;-46499236;31/12/2011
SM;501291;MOVA;ASS MORADORES NA LUTA PELA MORADIA UNID VII SM;ASS MORADORES NA LUTA PELA MORADIA UNID VII SM;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;AVENIDA ARQUITETO VILANOVA ARTIGAS;1185;CONJUNTO HABITACIONAL TEOTONIO VILELA;3928240;;;;Ativa;76;SAPOPEMBA;7602;;0;;;19/06/2007;2007.0.143;19/06/2007;19/06/2007;;;ASS MORADORES NA LUTA PELA MORADIA UNID VII S;CON;-23605971;-46502934;31/12/2011
SM;400014;CEI DIRET;ASSMA CURIATI;ASSMA CURIATI;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA FRANCISCO MATIAS;105;JARDIM SAPOPEMBA;3975050;29194950;;29622919;Ativa;76;SAPOPEMBA;7604;35239586;35239586;161080170000000;ZERO A 6A E 11M;02/10/1992;32.368;02/10/1992;;;;SAPOPEMBA;DIR;-23609504;-46488026;31/12/2011
SM;306467;CR.P.CONV;ASSOC UNIAO DA JUTA;ASSOC UNIAO DA JUTA;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA AUGUSTIN LUBERTI;1051;FAZENDA DA JUTA;3977409;29623636;;;Ativa;76;SAPOPEMBA;7605;35181584;35181584;;1A A 3A E 11M;;;;20/07/2002;;;;CON;-23615115;-46487224;31/12/2011
SM;501331;MOVA;ASSOCIACAO EDUCAIONAL E CULTURAL PADRE LUIZ SUTTER;ASSOCIACAO EDUCAIONAL E CULTURAL PADRE LUIZ SUTTER;;SAO MATEUS;SAO MATEUS;RUA DO CARVALHO-BRASILEIRO;904;JARDIM ARANTES;8382520;;;;Ativa;33;IGUATEMI;3301;;0;;;29/10/2008;2008.0.127;29/10/2008;29/10/2008;;;ASSOCIACAO EDUCAIONAL E CULTURAL PADRE LUIZ S;CON;-23619384;-46420199;31/12/2011
SM;92550;EMEI;ATAULFO ALVES;ATAULFO ALVES;;SAO MATEUS;SAO MATEUS;RUA CACHOEIRA DE MINAS;172;JARDIM SANTA ADÉLIA;3973050;29191689;;20153215;Ativa;73;SAO MATEUS;7305;35084311;35084311;161080120000000;;24/12/1980;17.101;24/12/1980;;;;JARDIM SANTA ADELIA;DIR;-23616709;-46480036;31/12/2011
SM;400724;CEI INDIR;AUTA DE SOUZA;AUTA DE SOUZA;;SAO MATEUS;SAO MATEUS;RUA PRIMO BAUDINI;441;JARDIM AUGUSTO;8371120;27310255;;;Ativa;33;IGUATEMI;3306;35434772;35434772;;ZERO A 2 A;14/09/2009;2009.0.182;14/09/2009;14/09/2009;11/11/2011;;;CON;-23597254;-46448157;31/12/2011
SM;400366;CEI INDIR;BENEDITO COSTA CARVALHO, DR.;BENEDITO COSTA CARVALHO, DR.;;SAO MATEUS;SAO MATEUS;RUA PIRAMIDE DOS PIQUES;102;JARDIM DAS LARANJEIRAS;8381020;27361823;;;Ativa;33;IGUATEMI;3304;35182047;35182047;;ZERO A 6A 11M;10/08/1995;35.382;10/08/1995;20/07/2002;24/09/2010;;;CON;-23605632;-46433309;31/12/2011
SM;12874;EMEF;BENEDITO DE JESUS BATISTA LAURINDO - PE BATISTA;BENEDITO DE JESUS BATISTA LAURINDO - PE BATISTA;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA ALFONSO FERRABOSCO;52;PARQUE DOS BANCÁRIOS;3923085;27211129;;27212845;Ativa;76;SAPOPEMBA;7602;35078759;35078759;161080172000000;;23/07/1992;31.930;23/07/1992;;13/03/2001;;JARDIM DONA SINHA;DIR;-23587925;-46512245;31/12/2011
SM;99325;EMEF;BENEDITO MONTENEGRO, PROF.;BENEDITO MONTENEGRO, PROF.;;SAO MATEUS;SAO MATEUS;AVENIDA RAGUEB CHOHFI;4046;JARDIM TRÊS MARIAS;8375000;27315764;;27311188;Ativa;33;IGUATEMI;3306;35098735;35098735;161080104000000;;12/02/1988;25.342;12/02/1988;;16/03/1991;;JARDIM SAO GONCALO;DIR;-23595073;-46447242;31/12/2011
SM;92525;EMEI;BENJAMIN CONSTANT;BENJAMIN CONSTANT;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;ESTRADA CASA GRANDE;133;VILA CUNHA BUENO;3260000;21433699;;21433553;Ativa;76;SAPOPEMBA;7608;35052668;35052668;161080171000000;;;;;;30/07/1985;;;DIR;-23603623;-46513671;31/12/2011
SM;95508;EMEF;BRASILIO MACHADO NETO;BRASILIO MACHADO NETO;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA ALMIRANTE  OTACILIO CUNHA;325;PARQUE SANTA MADALENA;3982190;27020429;27032184;27032184;Ativa;76;SAPOPEMBA;7607;35054926;35054926;161080175000000;;22/03/1969;8.054;21/03/1969;;10/04/1981;;E.M. DO PARQUE SANTA MADALENA;DIR;-23612668;-46508057;31/12/2011
SM;400726;CEI INDIR;BRINCANDO E APRENDENDO;BRINCANDO E APRENDENDO;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;TRAVESSA LEV LANDAU;83;FAZENDA DA JUTA;3977740;20107629;;;Ativa;76;SAPOPEMBA;7605;35439265;35439265;;ZERO A 3 A;15/10/2009;2009.0.191;15/10/2009;15/10/2009;;;;CON;-23621164;-46489795;31/12/2011
SM;19274;CEU EMEF;CANDIDA DORA PINO PRETINI, PROFA;CANDIDA DORA PINO PRETINI, PROFA;SAO RAFAEL;SAO MATEUS;SAO MATEUS;RUA CINIRA POLÔNIO;100;CONJUNTO PROMORAR RIO CLARO;8395320;27521004;27521007;;Ativa;75;SAO RAFAEL;7504;35072230;35072230;161080540000200;;17/09/2003;43.802;16/09/2003;;;;SAO RAFAEL;DIR;-23620144;-46456550;31/12/2011
SM;306427;CR.P.CONV;CANTINHO DA ALEGRIA;CANTINHO DA ALEGRIA;;SAO MATEUS;SAO MATEUS;RUA   TOURO;156;CIDADE SATELITE SANTA BARBARA;8331030;29626053;;;Ativa;73;SAO MATEUS;7304;35182072;35182072;;2A A 3A E 11M;;;;20/07/2002;;;CANTINHO DA ESPERANCA;CON;-23611296;-46467754;31/12/2011
SM;18511;EMEF;CARLOS CORREA MASCARO, PROF.;CARLOS CORREA MASCARO, PROF.;;SAO MATEUS;SAO MATEUS;TRAVESSA SALVE A MOCIDADE;932;JARDIM DA CONQUISTA;8343320;27312406;27313179;27313179;Ativa;33;IGUATEMI;3307;35207861;35207861;161080107000000;;27/12/1996;36.668;27/12/1996;;13/03/2001;;JARDIM DA CONQUISTA;DIR;-23604054;-46444704;31/12/2011
SM;92614;EMEI;CARLOS HUMBERTO VOLPON, PROF.;CARLOS HUMBERTO VOLPON, PROF.;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA SARGENTO LUIS RODRIGUES FILHO;191;COHAB MARECHAL MASCARENHAS DE MORAIS;3977360;29196446;20153185;;Ativa;76;SAPOPEMBA;7606;35091364;35091364;161080174000000;;10/09/1984;20.146;10/09/1984;;21/05/1986;;COHAB MASCARENHAS DE MORAES;DIR;-23617484;-46496166;31/12/2011
SM;92665;EMEI;CARMEM MIRANDA;CARMEM MIRANDA;;SAO MATEUS;SAO MATEUS;RUA MIGUEL FERREIRA DE MELO;10;JARDIM SANTO ANDRE;8390000;27517914;;27517914;Ativa;75;SAO RAFAEL;7505;35092685;35092685;161080144000000;;04/07/1985;21.064;04/07/1985;;13/03/2001;;JARDIM SANTO ANDRE;DIR;-23631708;-46442745;31/12/2011
SM;19407;EMEF;CASTOR;CASTOR;;SAO MATEUS;SAO MATEUS;RUA CASTOR;154;CIDADE SATÉLITE SANTA BÁRBARA;8340120;20129210;20129209;;Ativa;73;SAO MATEUS;7304;35417397;35417397;161080213000000;;28/11/2008;50.267;27/11/2008;;06/12/2011;;;DIR;-23608818;-46463206;31/12/2011
SM;19425;EMEF;CDHU JARDIM IGUATEMI;CDHU JARDIM IGUATEMI;;SAO MATEUS;SAO MATEUS;AVENIDA DO PROGRESSO;100;JARDIM MARILU;8371410;27317766;;27317766;Ativa;33;IGUATEMI;3303;35417051;35417051;161080215000000;;28/11/2008;50.267;27/11/2008;;;;;DIR;-23595026;-46419632;31/12/2011
SM;90891;EMEI;CECILIA MEIRELLES;CECILIA MEIRELLES;;SAO MATEUS;SAO MATEUS;RUA DOUTOR PAULO QUEIROZ;987;JARDIM NOVE DE JULHO;3951090;29193090;;20194577;Ativa;73;SAO MATEUS;7301;35052796;35052796;161080124000000;;03/04/1975;11.916;03/04/1975;;20/03/1985;;;DIR;-23589647;-46486350;31/12/2011
SM;426;EMEI;CELIA CAMARGO PENTEADO ELIAS, PROFA.;CELIA CAMARGO PENTEADO ELIAS, PROFA.;;SAO MATEUS;SAO MATEUS;RUA JOSE VIEIRA DO RIO;257;PARQUE SAO RAFAEL;8320120;20196061;;20153216;Ativa;75;SAO RAFAEL;7501;35098747;35098747;161080146000000;;14/10/1988;27.113;14/10/1988;;16/03/1991;;;DIR;-23628598;-46475194;31/12/2011
SM;400024;CEI DIRET;CELIA PERES SUNHIGA;CELIA PERES SUNHIGA;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA   DAVID DE MELO LOPES;159;VILA CARDOSO FRANCO;3978070;27046825;21438011;;Ativa;76;SAPOPEMBA;7606;35239550;35239550;161080173000000;ZERO A 6A E 11M;13/11/1991;30.554;13/11/1991;;18/02/2011;;VILA RENATO;DIR;-23619388;-46504889;31/12/2011
SM;200140;CIEJA;CENTRO INT ED JOVENS E ADULTOS - SAO MATEUS;CENTRO INT ED JOVENS E ADULTOS - SAO MATEUS;;SAO MATEUS;SAO MATEUS;AVENIDA MATEO BEI;1651;SÃO MATEUS;3949011;20171272;;20173283;Ativa;73;SAO MATEUS;7301;35258436;35258436;161080123000000;;09/12/1998;37.745;09/12/1998;;;;CEMES - CENTRO MUN.DE ENS.SUPLETIVO -DREM 13;DIR;-23597395;-46486619;31/12/2011
SM;200050;CIEJA;CENTRO INT ED JOVENS E ADULTOS - VILA PRUDENTE/SAPOPEMBA;CENTRO INT ED JOVENS E ADULTOS - VILA PRUDENTE/SAPOPEMBA;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA SARGENTO LUIS RODRIGUES FILHO;40;CONJ HAB MARECHAL MASCARENHAS DE MORAI;3977360;29192069;20193514;20193514;Ativa;76;SAPOPEMBA;7606;35256473;35256473;161080166000000;;21/09/1995;35.509;21/09/1995;;;;CEMES - CENTRO MUN.DE ENS.SUPLETIVO -DREM 08;DIR;-23616559;-46497029;31/12/2011
SM;99210;EMEI;CHARLES CHAPLIN;CHARLES CHAPLIN;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA ESQUIVEL NAVARRO;463;CONJUNTO HABITACIONAL TEOTONIO VILELA;3928130;27048885;27048885;27048885;Ativa;76;SAPOPEMBA;7603;35095643;35095643;161080177000000;;20/01/1988;25.288;20/01/1988;;13/03/2001;;JARDIM SAPOPEMBA;DIR;-23605170;-46506393;31/12/2011
SM;92649;EMEI;CHIQUINHA GONZAGA;CHIQUINHA GONZAGA;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA CARLO CLAUSETTI;298;CONJ PROMORAR SAPOPEMBA;3928220;27020604;27047791;27047791;Ativa;76;SAPOPEMBA;7603;35092927;35092927;161080179000000;;01/03/1985;20.718;01/03/1985;;13/03/2001;;;DIR;-23604269;-46500391;31/12/2011
SM;95575;EMEF;CIDADE DE OSAKA;CIDADE DE OSAKA;;SAO MATEUS;SAO MATEUS;AVENIDA BARONESA DE MURITIBA;55;PARQUE SAO RAFAEL;8311080;20153201;29191505;29191505;Ativa;75;SAO RAFAEL;7501;35055426;35055426;161080145000000;;23/01/1967;6.855;23/01/1967;;10/04/1981;;ESCOLAS AGRUPADAS DO PARQUE SAO RAFAEL;DIR;-23623355;-46470956;31/12/2011
SM;400028;CEI DIRET;CIDADE IV CENTENARIO;CIDADE IV CENTENARIO;;SAO MATEUS;SAO MATEUS;RUA   POCOS DE CALDAS;25;CIDADE CENTENARIO;3933000;27222259;;;Ativa;73;SAO MATEUS;7309;35236925;35236925;161080126000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;25/06/2010;;;DIR;-23585910;-46497004;31/12/2011
SM;95559;EMEF;CLAUDIO MANOEL DA COSTA;CLAUDIO MANOEL DA COSTA;;SAO MATEUS;SAO MATEUS;AVENIDA RODOLFO PIRANI;224;JARDIM RODOLFO PIRANI;8310000;27512312;27513202;27513202;Ativa;75;SAO RAFAEL;7503;35055013;35055013;161080147000000;;13/02/1969;7.983;12/02/1969;;10/04/1981;;E.M. DO JARDIM COLORADO;DIR;-23626758;-46462438;31/12/2011
SM;92631;EMEI;CLOVIS BEVILACQUA;CLOVIS BEVILACQUA;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA JOSE DE QUEIROZ MATOS;190;JARDIM GRIMALDI;3922040;27038747;;27038747;Ativa;76;SAPOPEMBA;7601;35054948;35054948;161080182000000;;25/01/1985;20.604;25/01/1985;;10/04/1981;;;DIR;-23597838;-46515651;31/12/2011
SM;93572;EMEF;COELHO NETO;COELHO NETO;;SAO MATEUS;SAO MATEUS;RUA DIOGO GARCIA;128;PARQUE BOA ESPERANCA;8370030;27312970;27319011;27312970;Ativa;33;IGUATEMI;3306;35055402;35055402;161080110000000;;16/11/1973;10.731;16/11/1973;;10/04/1981;;E.M. PARQUE BOA ESPERANCA;DIR;-23598192;-46453392;31/12/2011
SM;306495;CR.P.CONV;COMUNIDADE FELIZ CRECHE;COMUNIDADE FELIZ CRECHE;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA   FRANCESCO USPER;120;CONJUNTO HABITACIONAL TEOTONIO VILELA;3928235;27193495;;;Ativa;76;SAPOPEMBA;7604;35811890;35811890;;1 A 4A 11M;;;;01/11/2002;;;;CON;-23609870;-46499982;31/12/2011
SM;19235;EMEI;CONJ. HABITACIONAL SAO FRANCISCO;CONJ. HABITACIONAL SAO FRANCISCO;;SAO MATEUS;SAO MATEUS;TRAVESSA   CORUJA DO CAMPO;100;JARDIM RODOLFO PIRANI;8311410;27516172;27537908;;Ativa;75;SAO RAFAEL;7504;35276133;35276133;161080149000000;;08/12/2001;41.465;07/12/2001;;25/06/2010;;;DIR;-23631249;-46456338;31/12/2011
SM;306428;CR.P.CONV;CRESCENDO E APRENDENDO;CRESCENDO E APRENDENDO;;SAO MATEUS;SAO MATEUS;TRAVESSA   LA VIOLETEIRA;42;JARDIM DA CONQUISTA;8343200;27310805;;;Ativa;33;IGUATEMI;3307;35182084;35182084;;2A A 3A E 11M;;;;20/07/2002;;;;CON;-23606532;-46447843;31/12/2011
SM;306470;CR.P.CONV;DANIEL COMBONI I;DANIEL COMBONI I;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA ALTO JARDIM;64;FAZENDA DA JUTA;3977690;20118654;;;Ativa;76;SAPOPEMBA;7605;35182175;35182175;;1A A 4A E 11M;;;;20/07/2002;;;;CON;-23621812;-46494022;31/12/2011
SM;400544;CEI INDIR;DANIEL COMBONI III;DANIEL COMBONI III;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA   JULIA GRISI;107;JARDIM SAO ROBERTO;3978520;27049111;;;Ativa;76;SAPOPEMBA;7606;35103044;35103044;;ZERO A 3A E 11M;;;;09/12/2003;;;;CON;-23621167;-46502088;31/12/2011
SM;99074;EMEI;DANTON CASTILHO CABRAL;DANTON CASTILHO CABRAL;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA SILVESTRO SILVESTRI;319;JARDIM ÂNGELA (ZONA LESTE);3985000;27034767;;21435083;Ativa;76;SAPOPEMBA;7608;35095624;35095624;161080188000000;;03/09/1987;24.520;03/09/1987;;16/03/1991;;;DIR;-23606884;-46516415;31/12/2011
SM;19615;EMEF;DIRCE GENESIO DOS SANTOS, PROFA;DIRCE GENESIO DOS SANTOS, PROFA;;SAO MATEUS;SAO MATEUS;RUA OSCAR MULLER;135;JARDIM IGUATEMI;8380200;27318414;;27313699;Ativa;33;IGUATEMI;3305;35249312;35249312;161080116000000;;16/05/2000;39.441;15/05/2000;;08/05/2007;;JARDIM IGUATEMI;DIR;-23597923;-46441848;31/12/2011
SM;306429;CR.P.CONV;DIVINEIA;DIVINEIA;;SAO MATEUS;SAO MATEUS;VIELA NOSSA SENHORA APARECIDA;13;SAO MATEUS;3961040;20152376;;;Ativa;73;SAO MATEUS;7307;35182023;35182023;;4A A 5A E 11M;;;;20/07/2002;;;;CON;-23602295;-46483332;31/12/2011
SM;99121;CEU EMEF;DOMINGOS RUBINO, PROF.;DOMINGOS RUBINO, PROF.;ROSA DA CHINA;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA   CLARA PETRELA;113;JARDIM SAO ROBERTO;3978520;27012324;27012320;27012324;Ativa;76;SAPOPEMBA;7606;35095631;35095631;161080500000200;;05/11/1987;24.873;04/11/1987;;16/03/1991;;JARDIM SAO ROBERTO;DIR;-23621567;-46500775;31/12/2011
SM;11045;EMEI;EDER SADER;EDER SADER;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA SARGENTO HERMINIO AURELIO SAMPAIO;477;COHAB MARECHAL MASCARENHAS DE MORAIS;3977220;29191940;;20153182;Ativa;76;SAPOPEMBA;7605;35076156;35076156;161080191000000;;02/08/1991;29.970;02/08/1991;;13/03/2001;;CONJ. HABITACIONAL MASCARENHAS DE MORAES;DIR;-23617018;-46493686;31/12/2011
SM;91065;EMEI;ELIS REGINA;ELIS REGINA;;SAO MATEUS;SAO MATEUS;RUA ERNESTO MANOGRASSO;340;CIDADE SÃO MATEUS;3963100;20192422;29199960;20192422;Ativa;73;SAO MATEUS;7306;35092940;35092940;161080127000000;;19/07/1985;21.111;19/07/1985;;16/03/1991;;CIDADE SAO MATHEUS;DIR;-23610807;-46479106;31/12/2011
SM;400044;CEI DIRET;ELIZABETH SOUZA LOBO GARCIA;ELIZABETH SOUZA LOBO GARCIA;;SAO MATEUS;SAO MATEUS;AVENIDA MENDONÇA E VASCONCELOS;201;VILA ESTER;8330260;29623254;;20199081;Ativa;75;SAO RAFAEL;7507;35236901;35236901;161080143000000;ZERO A 6A E 11M;13/11/1991;30.554;13/11/1991;;04/09/2009;;JARDIM ESTER;DIR;-23619708;-46465284;31/12/2011
SM;95460;EMEF;EMILIO RIBAS;EMILIO RIBAS;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA JOSE JOAQUIM;302;JARDIM AMARO;3272000;21431444;;27022558;Ativa;76;SAPOPEMBA;7609;35055025;35055025;161080180000000;;14/02/1975;11.768;13/02/1975;;10/04/1981;;JARDIM GRIMALDI;DIR;-23601109;-46516646;31/12/2011
SM;400530;CEI INDIR;ESPACO CRIANCA;ESPACO CRIANCA;;SAO MATEUS;SAO MATEUS;RUA   MARGARIDA CARDOSO DOS SANTOS;416;CIDADE SAO MATEUS;3961010;;;;Ativa;73;SAO MATEUS;7307;35059973;35059973;;2A A 4A E 11M;;;;01/07/2003;;;;CON;-23601802;-46483216;31/12/2011
SM;400646;CEI INDIR;ESPERANCA;ESPERANCA;;SAO MATEUS;SAO MATEUS;AVENIDA DO PROGRESSO;490;JARDIM MARILU;8371410;27361188;;27361188;Ativa;33;IGUATEMI;3303;35308006;35308006;;ZERO A 6A;;;;01/02/2007;;;;CON;-23598099;-46420434;31/12/2011
SM;400552;CEI INDIR;EUNICE PINHEIRO MACHADO PADOVAN, PROFA;EUNICE PINHEIRO MACHADO PADOVAN, PROFA;;SAO MATEUS;SAO MATEUS;RUA   VITORIO AZZALIN;416;CIDADE SAO MATEUS;3961090;20153593;;29625834;Ativa;73;SAO MATEUS;7301;35182163;35182163;;ZERO A 6A E 11M;;;;01/07/2002;29/12/2010;;;CON;-23599737;-46482714;31/12/2011
SM;19232;EMEF;FAZENDA DA JUTA;FAZENDA DA JUTA;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA LUCAS LOSSIUS;95;JARDIM SANTA ADÉLIA;3974100;29623355;;29624638;Ativa;76;SAPOPEMBA;7605;35233997;35233997;161080186000000;;05/08/1998;37.558;05/08/1998;;13/03/2001;;;DIR;-23621311;-46485583;31/12/2011
SM;93556;EMEF;FELICIO PAGLIUSO, PROF.;FELICIO PAGLIUSO, PROF.;;SAO MATEUS;SAO MATEUS;RUA ABNER RIBEIRO BORGES;224;JARDIM ROSELI;8380045;27312791;;27313203;Ativa;33;IGUATEMI;3305;35055448;35055448;161080112000000;;30/01/1969;7.950;29/01/1969;;10/04/1981;;E.M. DO JARDIM ROSELY;DIR;-23595881;-46441219;31/12/2011
SM;90875;EMEI;FELIPE DOLIVEIRA;FELIPE DOLIVEIRA;;SAO MATEUS;SAO MATEUS;RUA ANTÔNIO PAVÃO;5;PARQUE BOA ESPERANÇA;8341070;27311580;;27313205;Ativa;33;IGUATEMI;3307;35084323;35084323;161080103000000;;24/12/1980;17.101;24/12/1980;;;;PARQUE BOA ESPERANCA;DIR;-23601611;-46453395;31/12/2011
SM;95478;EMEF;FLORES DA CUNHA, DEP.;FLORES DA CUNHA, DEP.;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA GENERAL PORFIRIO DA PAZ;1663;JARDIM GRIMALDI;3918000;27020091;27032016;;Ativa;76;SAPOPEMBA;7602;35054999;35054999;161080189000000;;;;;;10/04/1981;;JARDIM GRIMALDI, ESCOLAS REUNIDAS DO;DIR;-23595266;-46514779;31/12/2011
SM;19206;EMEI;FRANCISCO ADAUTO RODRIGUES;FRANCISCO ADAUTO RODRIGUES;;SAO MATEUS;SAO MATEUS;RUA AGUARICO;5;JARDIM HELENA;8371150;27311877;;27319100;Ativa;33;IGUATEMI;3306;35271184;35271184;161080106000000;;13/12/2000;40.139;12/12/2000;;04/09/2009;;JARDIM HELENA;DIR;-23598985;-46448319;31/12/2011
SM;19244;EMEF;GIUSEPPE TAVOLARO, PROF;GIUSEPPE TAVOLARO, PROF;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA ALEXANDRE GROPPALI;147;FAZENDA DA JUTA;3977414;29196487;;20100054;Ativa;76;SAPOPEMBA;7605;35280422;35280422;161080183000000;;16/07/2002;42196;15/07/2002;;;;FAZENDA DA JUTA - A-07;DIR;-23613734;-46488907;31/12/2011
SM;400717;CEI INDIR;GLEBA SAO FRANCISCO;GLEBA SAO FRANCISCO;;SAO MATEUS;SAO MATEUS;RUA ELSA MORANTE;62;JARDIM SÃO FRANCISCO;8390324;27538772;;27542460;Ativa;75;SAO RAFAEL;7505;35433100;35433100;161080211000000;ZERO A 2 A;25/05/2009;2009.0.137;25/05/2009;25/05/2009;05/03/2010;;;CON;-23631673;-46448566;31/12/2011
SM;95583;EMEF;GREGORIO WESTRUPP, PE.;GREGORIO WESTRUPP, PE.;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA ESQUIVEL NAVARRO;10;CONJUNTO HABITACIONAL TEOTONIO VILELA;3928130;27043623;27020885;27043623;Ativa;76;SAPOPEMBA;7603;35090612;35090612;161080192000000;;16/05/1984;19721;16/05/1984;;07/08/1985;;COHAB JARDIM SAPOPEMBA - UNID I;DIR;-23608321;-46501438;31/12/2011
SM;95443;EMEF;HENRIQUE MELEGA, PROF.;HENRIQUE MELEGA, PROF.;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA CHIQUINHA GONZAGA;349;VILA PRIMAVERA;3389050;21540979;21541099;21541099;Ativa;76;SAPOPEMBA;7601;35055451;35055451;161080195000000;;12/02/1971;9.304;11/02/1971;;10/04/1981;;JARDIM PRIMAVERA, ESCOLA MUNICIPAL DO;DIR;-23589681;-46526001;31/12/2011
SM;13447;EMEI;HENRIQUE RICCHETTI, PROF.;HENRIQUE RICCHETTI, PROF.;;SAO MATEUS;SAO MATEUS;RUA NEBULOSAS;156;JARDIM SANTA BÁBARA;8330430;20196812;20196812;20196812;Ativa;73;SAO MATEUS;7304;35074697;35074697;161080130000000;;08/02/1993;32.988;08/02/1993;;13/03/2001;;;DIR;-23611727;-46464100;31/12/2011
SM;892;EMEF;HENRIQUE SOUZA FILHO - HENFIL;HENRIQUE SOUZA FILHO - HENFIL;;SAO MATEUS;SAO MATEUS;RUA ÉRICO SEMER;SN;JARDIM MARILU;8371400;27312097;;27313204;Ativa;33;IGUATEMI;3303;35066734;35066734;161080114000000;;05/06/1989;27.809;05/06/1989;;07/11/1992;;;DIR;-23598860;-46421976;31/12/2011
SM;95516;EMEF;HERALDO BARBUY;HERALDO BARBUY;;SAO MATEUS;VILA PRUDENTE/SAPOPEMBA;RUA CRISTOVAO DE VASCONCELOS;86;JARDIM ADUTORA;3978000;27020541;;27035411;Ativa;76;SAPOPEMBA;7606;35055074;35055074;161080197000000;;14/02/1975;11.768;13/02/1975;;10/04/1981;;PARQUE SANTA MADALENA, ESCOLA MUNICIPAL;DIR;-23616384;-46502799;31/12/2011
