DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
IQ;400353;CEI INDIR;JARDIM ELIANE;JARDIM ELIANE;;ITAQUERA;ITAQUERA;MARIA DO CARMO DE FREITAS;SN;JARDIM ELIANE;3578225;27245025;;;Ativa;24;CIDADE LIDER;2401;35181973;181973;;ZERO A 6A 11M;31/10/1996;36.509;31/10/1996;20/07/2002;21/12/2010;;;CON;-23558081;-46502636;31/12/2010
IQ;99333;EMEI;JARDIM MARILIA;JARDIM MARILIA;;ITAQUERA;ITAQUERA;QUINTINO DA CUNHA;20;JARDIM MARÍLIA;3579160;27472444;27410988;27410988;Ativa;24;CIDADE LIDER;2405;35098673;98673;161076100000000;;17/02/1988;25.360;17/02/1988;;16/03/1991;;;DIR;-23562479;-46495633;31/12/2010
IQ;400120;CEI DIRET;JARDIM SANTA MARIA;JARDIM SANTA MARIA;;ITAQUERA;ITAQUERA;EMBIÚ;256;JARDIM SANTA MARIA;3574110;27833200;;27839827;Ativa;24;CIDADE LIDER;2401;35237395;237395;161076114000000;ZERO A 6A 11M;02/03/1985;20.719;02/03/1985;;25/06/2010;;;DIR;-23554550;-46510593;31/12/2010
IQ;400309;CEI INDIR;JARDIM SANTO EDUARDO;JARDIM SANTO EDUARDO;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;LOURENÇO SILVA ARAÚJO E AMAZONAS;275;PARQUE SANTO EDUARDO;3384010;27245131;;;Ativa;4;ARICANDUVA;404;35182333;182333;;ZERO A 6A 11M;02/10/1992;32.368;01/10/1992;20/07/2002;;;;CON;-23577953;-46522066;31/12/2010
IQ;400130;CEI DIRET;JARDIM SAO PEDRO;JARDIM SAO PEDRO;;ITAQUERA;ITAQUERA;RUA   LUIS MATEUS;820;JARDIM SAO PEDRO;8420750;25579001;29618125;;Ativa;47;JOSE BONIFACIO;4703;35237541;237541;161076148000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;;;;DIR;-23549946;-46425858;31/12/2010
IQ;307371;ESC.PART.;JARDIM TEXTIL;JARDIM TEXTIL;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;BAILIQUE;5;JARDIM TEXTIL;3415050;;;;Ativa;85;VILA FORMOSA;8501;35129318;129318;;2A A 5A;10/09/2010;70;01/09/2010;;10/09/2010;;;PAR;-23559328;-46546242;31/12/2010
IQ;307407;ESC.PART.;JARDIM TEXTIL II;JARDIM TEXTIL II;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;SÃO CONSTÂNCIO;807;VILA MAFRA;3414010;;;;Ativa;85;VILA FORMOSA;8501;35446063;446063;;4 M A 2 A;04/10/2010;92;06/10/2010;;;;;PAR;-23560157;-46552550;31/12/2010
IQ;19214;CEU EMEI;JARDIM VILA NOVA;JARDIM VILA NOVA;AZUL DA COR DO MAR;ITAQUERA;ITAQUERA;ERNESTO SOUZA CRUZ;2171;CIDADE ANTÔNIO ESTEVÃO DE CARVALHO;8225380;20424022;;;Ativa;37;ITAQUERA;3706;35271100;271100;161076510000200;;13/12/2000;40.139;12/12/2000;;04/09/2009;;;DIR;-23523938;-46457812;31/12/2010
IQ;306866;ESC.PART.;JEAN JACQUES ROUSSEAU;JEAN JACQUES ROUSSEAU;;ITAQUERA;ITAQUERA;CATARINA LOPES;256;VILA REGINA;8225000;;;;Ativa;37;ITAQUERA;3706;35199187;199187;;3A A 6A;27/11/2007;22;31/10/2007;;27/11/2007;;;PAR;-23531529;-46458262;31/12/2010
IQ;400097;CEI DIRET;JOAO BENTO DE CARVALHO;JOAO BENTO DE CARVALHO;;ITAQUERA;ITAQUERA;RUA   PEDRO DE MENA;48;JARDIM MARILIA;3579270;27420846;;27480874;Ativa;24;CIDADE LIDER;2405;35237528;237528;161076111000000;ZERO A 6A E 11M;13/07/1985;21.085;13/07/1985;;04/09/2009;;JARDIM MARILIA;DIR;-23563609;-46495810;31/12/2010
IQ;306925;CR.P.CONV;JOAO FERNANDES I;JOAO FERNANDES I;;ITAQUERA;ITAQUERA;LUÍS NORBERTO FREIRE;155;JARDIM BRASÍLIA (ZONA LESTE);3585150;22177475;;;Ativa;24;CIDADE LIDER;2405;35391736;391736;;ZERO A 3 ANOS;23/04/2008;2008.0.014;23/04/2008;23/04/2008;;;;CON;-23555749;-46448477;31/12/2010
IQ;307001;CR.P.CONV;JOAO FERNANDES II;JOAO FERNANDES II;;ITAQUERA;ITAQUERA;PIRES DO RIO;3875;JARDIM NORMA;8240005;20535683;;;Ativa;37;ITAQUERA;3705;35419369;419369;;ZERO A 3 A;23/09/2008;2008.0.193;23/09/2008;23/09/2008;;;;CON;-23532782;-46453786;31/12/2010
IQ;400719;CEI INDIR;JOAO FERNANDES III;JOAO FERNANDES III;;ITAQUERA;ITAQUERA;RAÇA HUMANA;35;CONJUNTO HABITACIONAL ÁGUIA DE HAIA;8223590;28513603;;;Ativa;37;ITAQUERA;3707;35433147;433147;;ZERO A 2 A;01/06/2009;2009.0.143;01/06/2009;01/06/2009;;;;CON;-23521250;-46468942;31/12/2010
IQ;95133;EMEF;JOAO NAOKI SUMITA, DR.;JOAO NAOKI SUMITA, DR.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;AVENIDA MONSENHOR ANTONIO CASTRO;222;JARDIM VILA FORMOSA;3461000;21547028;21547028;21541121;Ativa;4;ARICANDUVA;401;35054574;54574;161076167000000;;;;;;10/04/1981;;JARDIM VILA FORMOSA;DIR;-23570775;-46528936;31/12/2010
IQ;92096;EMEI;JOAO ORTALE, PROF.;JOAO ORTALE, PROF.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;PRACA DIOGO DE AGUIRRE;SN;VILA FORMOSA;3363110;26742062;;26741120;Ativa;85;VILA FORMOSA;8502;35052553;52553;161076182000000;;;;;;29/05/1985;;VILA FORMOSA - PI 73;DIR;-23563824;-46543052;31/12/2010
IQ;19089;EMEI;JOAO RUBENS MARCELO;JOAO RUBENS MARCELO;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   AZEVEDO E BRITO;395;VILA FORMOSA;3366040;27837455;;27833621;Ativa;85;VILA FORMOSA;8502;35223189;223189;161076183000000;;02/10/1997;37.080;02/10/1997;;13/03/2001;;;DIR;-23567541;-46533578;31/12/2010
IQ;400352;CEI INDIR;JOAQUIM ALENCAR SEIXAS;JOAQUIM ALENCAR SEIXAS;;ITAQUERA;ITAQUERA;RUA   ALEXANDRE CHEID;602;PARQUE SAVOI CITY;3570100;27439811;;;Ativa;24;CIDADE LIDER;2403;35181961;181961;;ZERO A 6A 11M;13/11/1991;30.554;13/11/1991;20/07/2002;;;VILA PEDREIRA;CON;-23564106;-46482676;31/12/2010
IQ;306959;CR.P.CONV;JOSE AUGUSTO;JOSE AUGUSTO;;ITAQUERA;ITAQUERA;LINCOLN JUNQUEIRA;35;JARDIM SÃO PEDRO;8420660;25523724;;;Ativa;47;JOSE BONIFACIO;4702;35432982;432982;;ZERO A 2A;18/07/2008;2008.0.052;18/07/2008;18/07/2008;;;;CON;-23548298;-46430524;31/12/2010
IQ;400388;CEI INDIR;JOSE BONIFACIO (BOM PASTOR II);JOSE BONIFACIO (BOM PASTOR II);;ITAQUERA;ITAQUERA;NAGIB FARAH MALUF;1410;CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO;8255000;20714877;;;Ativa;47;JOSE BONIFACIO;4702;35181900;181900;;ZERO A 6A 11M;;;;20/07/2002;;;ALOJAMENTO PROVISORIO C.B.P.O.;CON;-23540216;-46431602;31/12/2010
IQ;90735;EMEI;JOSE DUARTE;JOSE DUARTE;;ITAQUERA;ITAQUERA;DIAS COELHO;97;CIDADE LÍDER;8280360;27471555;27472111;27472111;Ativa;24;CIDADE LIDER;2403;35052802;52802;161076104000000;;;;;;30/07/1985;;CIDADE LIDER;DIR;-23556801;-46474565;31/12/2010
IQ;90905;CEU EMEI;JOSE GASPAR, D.;JOSE GASPAR, D.;ARICANDUVA;ITAQUERA;ITAQUERA;OLGA FADEL ABARCA;SN;JARDIM SANTA TEREZINHA (ZONA LESTE);3572020;67237520;27237521;;Ativa;24;CIDADE LIDER;2406;35052814;52814;161076500000400;;17/11/1975;12.392;17/11/1975;;27/03/1985;;;DIR;-23570402;-46503103;31/12/2010
IQ;19143;EMEF;JOSE QUERINO RIBEIRO;JOSE QUERINO RIBEIRO;;ITAQUERA;ITAQUERA;CORONEL ALBERT DE ROCHAS DAIGLUM;50;VILA ARICANDUVA;8275570;27484321;;27472788;Ativa;24;CIDADE LIDER;2403;35223232;223232;161076116000000;;16/02/1998;37.323;16/02/1998;;13/03/2001;;JARDIM DAS CARMELITAS;DIR;-23568371;-46481690;31/12/2010
IQ;15130;EMEF;JULIO CESAR DE MELO E SOUSA-MALBA TAHAN, PROF;JULIO CESAR DE MELO E SOUSA-MALBA TAHAN, PROF;;ITAQUERA;ITAQUERA;SEBASTIAO MEDEIROS DA SILVA;89;ITAQUERA;8210661;22055110;;20796166;Ativa;37;ITAQUERA;3703;35200049;200049;161076133000000;;06/07/1994;34.318;06/07/1994;;08/03/1996;;;DIR;-23530648;-46443158;31/12/2010
IQ;95117;EMEF;KENNEDY, PRES.;KENNEDY, PRES.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;ACURUÍ;700;VILA FORMOSA;3355000;26733014;26734196;26733014;Ativa;85;VILA FORMOSA;8501;35054586;54586;161076181000000;;;;;;10/04/1981;;1,2,3,5,6 ESC. MISTAS DE VILA FORMOSA;DIR;-23557974;-46553223;31/12/2010
IQ;90778;EMEI;LEONARDO VAN ACKER, PROF.;LEONARDO VAN ACKER, PROF.;;ITAQUERA;ITAQUERA;RUA CONSTANTINO FERNANDES;21;CONJ RESIDENCIAL JOSE BONIFACIO;8255030;25215541;25211318;25215541;Ativa;47;JOSE BONIFACIO;4703;35087270;87270;161076155000000;;;;;;08/05/2007;;COHAB ITAQUERA II/III - UNIDADE X;DIR;-23555916;-46434279;31/12/2010
IQ;306713;CR.P.CONV;LINDALVA DIAS MARREIRO;LINDALVA DIAS MARREIRO;;ITAQUERA;ITAQUERA;RUA   LUIS DE TOLEDO PIZA;220;JARDIM NOSSA SENHORA DO CARMO;8275070;27432463;;;Ativa;57;PARQUE DO CARMO;5703;35288697;288697;;ZERO A 6A E 11M;;;;23/02/2006;;;;CON;-23567810;-46474086;31/12/2010
IQ;19209;EMEI;LUIS BIRAGHI, MONSENHOR;LUIS BIRAGHI, MONSENHOR;;ITAQUERA;ITAQUERA;RUA   JOAQUIM FERREIRA DE OLIVEIRA;50;JARDIM NOSSA SENHORA DO CARMO;8270480;25249860;25225624;PANASONIC;Ativa;57;PARQUE DO CARMO;5702;35271135;271135;161076162000000;;13/12/2000;40.139;12/12/2000;;08/05/2007;;VILA CHUCA;DIR;-23565082;-46460446;31/12/2010
IQ;400469;CEI INDIR;LUIZ BIRAGHI, MON.;LUIZ BIRAGHI, MON.;;ITAQUERA;ITAQUERA;RUA   VALE DO IPOJUCA;41;CIDADE LIDER;8285090;27488239;;;Ativa;24;CIDADE LIDER;2404;35811798;811798;;ZERO A 6A 11M;;;;01/10/2002;;;;CON;-23551471;-46466010;31/12/2010
IQ;91057;EMEI;LUIZ PEREIRA, PROF.;LUIZ PEREIRA, PROF.;;ITAQUERA;ITAQUERA;JOSE OITICICA;113;JARDIM ITAPEMA;3578080;27245949;;27273893;Ativa;24;CIDADE LIDER;2401;35092691;92691;161076109000000;;04/07/1985;21.066;04/07/1985;;16/03/1991;;JARDIM ITAPEMA;DIR;-23559387;-46503061;31/12/2010
IQ;400482;CEI INDIR;LYLY BYAN;LYLY BYAN;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   TANGANICA;118;VILA FORMOSA;3359140;26723490;;;Ativa;85;VILA FORMOSA;8503;35813631;813631;;ZERO A 3 ANOS E 11 MESES;;;;01/07/2002;;;;CON;-23567146;-46545576;31/12/2010
IQ;99678;EMEF;MALLET, MAL.;MALLET, MAL.;;ITAQUERA;ITAQUERA;RUA GENERAL MOREIRA COUTO;72;JARDIM SAO PEDRO;8420730;25578564;;;Ativa;47;JOSE BONIFACIO;4703;35098700;98700;161076147000000;;07/04/1988;25.696;06/04/1988;;16/03/1991;;JARDIM HELENA / SAO PEDRO;DIR;-23667832;-46776103;31/12/2010
IQ;306347;CR.P.CONV;MA-MA;MA-MA;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA JOAO VIEIRA PRIOSTI;1815;VILA CARRAO;3429000;27811331;;27811331;Ativa;20;CARRAO;2002;35182400;182400;;ZERO A 5A E 11M;;;;20/07/2002;;;;CON;-23602612;-46691492;31/12/2010
IQ;306709;ESC.PART.;MAMAE CORUJA, E.E.I. - UNID I;MAMAE CORUJA, E.E.I. - UNID I;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA MESTRE  JOAO;87;JARDIM VILA FORMOSA;3461050;;;;Ativa;4;ARICANDUVA;;35288536;288536;;2A A 6A;;;;;31/03/2006;;;PAR;0;0;31/12/2010
IQ;90808;EMEI;MANOEL DA NOBREGA, PE.;MANOEL DA NOBREGA, PE.;;ITAQUERA;ITAQUERA;ADELINO;100;VILA REGINA;8225160;29446539;20798853;29446539;Ativa;37;ITAQUERA;3706;35052863;52863;161076135000000;;02/09/1975;12.195;02/09/1975;;20/03/1985;;;DIR;-23529180;-46458533;31/12/2010
IQ;19386;CEU EMEF;MARIA APARECIDA DE SOUZA CAMPOS, PROFA;MARIA APARECIDA DE SOUZA CAMPOS, PROFA;FORMOSA;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;MANOEL FERREIRA PIRES;560;CAPÃO DO EMBIRA;3386090;22118606;22137644;;Ativa;85;VILA FORMOSA;8505;35397064;397064;161076520000200;;21/05/2008;49510;20/05/2008;;;;FORMOSA;DIR;-23579811;-46523981;31/12/2010
IQ;400064;CEI DIRET;MARIA APARECIDA SIQUEIRA CAMPOS;MARIA APARECIDA SIQUEIRA CAMPOS;;ITAQUERA;ITAQUERA;ANTÔNIO LOMBARDO;56;JARDIM SANTA TEREZINHA (ZONA LESTE);3572230;27219491;;;Ativa;24;CIDADE LIDER;2406;35237620;237620;161076108000000;ZERO A 6A E 11M;02/03/1985;20.719;01/03/1985;;22/05/2007;;JARDIM ARICANDUVA;DIR;-23572864;-46499645;31/12/2010
IQ;400668;CEI INDIR;MARIA CURSINO;MARIA CURSINO;;ITAQUERA;ITAQUERA;AUGUSTO CAVALCANTI;154;CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO;8253110;25231774;;;Ativa;47;JOSE BONIFACIO;4701;35353449;353449;;ZERO A 5A;31/10/2007;2007.0.239;31/10/2007;31/10/2007;;;;CON;-23544194;-46436006;31/12/2010
IQ;90816;EMEI;MARIA HELENA BARBOSA MARTINS, PROFA.;MARIA HELENA BARBOSA MARTINS, PROFA.;;ITAQUERA;ITAQUERA;IBIAJARA;757;PARADA XV DE NOVEMBRO;8246100;22056890;20791228;20791228;Ativa;37;ITAQUERA;3704;35052760;52760;161076137000000;;;;;;18/09/1985;;PARADA XV DE NOVEMBRO - EMEI 26;DIR;-23527634;-46435652;31/12/2010
IQ;91286;EMEI;MARIA LAURA DE SOUZA CAMPOS, PROFA.;MARIA LAURA DE SOUZA CAMPOS, PROFA.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   MORORO;419;CHACARA SANTO ANTONIO;3410060;20973512;;22965451;Ativa;20;CARRAO;2002;35052474;52474;161076177000000;;;;;;29/05/1985;;VILA SANTO ESTEVAO - PI 79;DIR;-23555197;-46552289;31/12/2010
IQ;90662;EMEI;MARIA MONTESSORI;MARIA MONTESSORI;;ITAQUERA;ITAQUERA;OSVALDO VALLE CORDEIRO;263;JARDIM BRASÍLIA (ZONA LESTE);3584000;27410952;;27410843;Ativa;24;CIDADE LIDER;2403;35052848;52848;161076112000000;;07/10/1977;14.715;07/10/1977;;30/07/1985;;;DIR;-23554946;-46491499;31/12/2010
IQ;306667;ESC.PART.;MARIE NAZIR, E.E.I.;MARIE NAZIR, E.E.I.;;ITAQUERA;ITAQUERA;RUA   FRANCISCO ALARICO BERGAMO;193;VILA TAQUARI;8230010;61523858;;;Ativa;37;ITAQUERA;3705;35199047;199047;;1A A 6A;;;;;23/09/2005;;;PAR;-23528825;-46453290;31/12/2010
IQ;19691;EMEF;MARIO COVAS GOV.;MARIO COVAS GOV.;;ITAQUERA;ITAQUERA;PAINA;50;JD COLONIA;8260330;25227057;25230523;25230523;Ativa;47;JOSE BONIFACIO;4704;35249798;249798;161076150000000;;28/06/2000;39.556;27/06/2000;;04/09/2009;;COHAB FAZENDA DO CARMO - GLEBA DO PESSEGO A;DIR;-23565185;-46424703;31/12/2010
IQ;306958;CR.P.CONV;MAURO SILVIO;MAURO SILVIO;;ITAQUERA;ITAQUERA;VICTÓRIO SANTIM;2442;ITAQUERA;8290001;25213678;;;Ativa;37;ITAQUERA;3702;35428978;428978;;ZERO A 2A;16/07/2008;2008.0.028;16/07/2008;16/07/2008;;;;CON;-23549209;-46451107;31/12/2010
IQ;307012;CR.P.CONV;MAYARA SANTOS SILVA;MAYARA SANTOS SILVA;;ITAQUERA;ITAQUERA;MARCONDES HOMEM DE MELO;270;JARDIM NOSSA SENHORA DO CARMO;8275030;27425799;;;Ativa;57;PARQUE DO CARMO;5703;35410998;410998;;ZERO A 2 A;21/10/2008;2008.0.214;21/10/2008;21/10/2008;;;;CON;-23566916;-46472970;31/12/2010
IQ;306350;CR.P.CONV;MEIMEI;MEIMEI;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;JOSE OLHER;66 A;VILA NOVA MANCHESTER;3444100;22956681;;2295-6681;Ativa;20;CARRAO;2001;35182424;182424;;ZERO A 5A E 11M;;;;20/07/2002;05/12/2009;;;CON;-23543863;-46535856;31/12/2010
IQ;306351;CR.P.CONV;MENINO DEUS;MENINO DEUS;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;GASPAR VIANA;96;VILA FORMOSA;3367070;29118518;;;Ativa;85;VILA FORMOSA;8502;35181493;181493;;3A A 6A E 11M;;;;20/07/2002;;;;CON;-23570312;-46531757;31/12/2010
IQ;90948;EMEI;MIROEL SILVEIRA;MIROEL SILVEIRA;;ITAQUERA;ITAQUERA;RUA CORRUIRA DO BREJO;133;CONJ RESIDENCIAL JOSE BONIFACIO;8253530;25216670;;25228138;Ativa;47;JOSE BONIFACIO;4701;35090669;90669;161076156000000;;12/03/1984;19.498;12/03/1984;;24/01/1985;;COHAB ITAQUERA II/III - UNIDADE XIII;DIR;-23553512;-46439988;31/12/2010
IQ;307073;CR.P.CONV;MOISES ROSA;MOISES ROSA;;ITAQUERA;ITAQUERA;MARIA BAUMANN MENDONÇA;172;ITAQUERA;8210500;;;;Ativa;37;ITAQUERA;3703;35429375;429375;;ZERO A 2 A;20/03/2009;2008.0.234;20/03/2009;20/03/2009;;;;CON;-23536696;-46448426;31/12/2010
IQ;306535;ESC.PART.;MUNDO MAGICO DAS CORES C.I.E.;MUNDO MAGICO DAS CORES C.I.E.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   PIRAMBOIA;363;VILA CARRAO;3425030;61916871;;;Ativa;20;CARRAO;2002;35102933;102933;;2 A 6 ANOS DE IDADE;;;;;21/05/2003;;;PAR;-23554309;-46540158;31/12/2010
IQ;19346;EMEI;NAJLA CURI IZAR;NAJLA CURI IZAR;;ITAQUERA;ITAQUERA;PAULO GRACINDO;53;CONJUNTO HABITACIONAL FAZENDA DO CARMO;8421520;21534191;;;Ativa;47;JOSE BONIFACIO;4704;35346378;346378;161076186000000;;19/09/2007;48.730;18/09/2007;;;;FAZENDA DO CARMO GUAIANASES;DIR;-23567447;-46423341;31/12/2010
IQ;400545;CEI INDIR;NERIVALDO LEAL;NERIVALDO LEAL;;ITAQUERA;ITAQUERA;MANOEL SARMENTO;114;CIDADE LÍDER;8275075;27486538;;;Ativa;57;PARQUE DO CARMO;5703;35101837;101837;;1 ANO A 4A E 11M;;;;24/12/2003;;;;CON;-23568546;-46473006;31/12/2010
IQ;92118;EMEI;NEYL GOMEZ MARTIN,PROFA.;NEYL GOMEZ MARTIN,PROFA.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA MIGUEL BASTOS SOARES;275;JARDIM CATARINA;3910000;21541057;;21541124;Ativa;4;ARICANDUVA;404;35085534;85534;161076166000000;;;;;;01/09/1982;;JARDIM IVA;DIR;-23583705;-46516617;31/12/2010
IQ;91006;EMEI;NILDO DO AMARAL JUNIOR, PE.;NILDO DO AMARAL JUNIOR, PE.;;ITAQUERA;ITAQUERA;RUA LOPES DE MEDEIROS;5-A;JARDIM NOSSA SENHORA DO CARMO;8275430;27482725;27471276;27482725;Ativa;57;PARQUE DO CARMO;5703;35092708;92708;161076165000000;;;;;;21/05/1986;;;DIR;-23570533;-46482507;31/12/2010
IQ;306037;ESC.PART.;NINA NENE CENTRO RECR. INF.;NINA NENE CENTRO RECR. INF.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   ARAIPORANGA;181;VILA FORMOSA;3360040;69116607;;;Ativa;85;VILA FORMOSA;8503;35163521;163521;;;;;;;26/04/2000;;;PAR;-23570006;-46547357;31/12/2010
IQ;307136;CR.P.CONV;NISE DA SILVEIRA;NISE DA SILVEIRA;;ITAQUERA;ITAQUERA;FONTOURA XAVIER;829;ITAQUERA;8295300;20725077;;;Ativa;37;ITAQUERA;3702;35434012;434012;;ZERO A 2 A;14/08/2009;2008.0.324;14/08/2009;14/08/2009;;;;CON;-23545574;-46455846;31/12/2010
IQ;400387;CEI INDIR;NOGUEIRA SUDESTE;NOGUEIRA SUDESTE;;ITAQUERA;ITAQUERA;RUA   CESAR DOMENICO;112;CONJUNTO RESIDENCIAL JOSE BONIFACIO;8255480;25210249;;;Ativa;47;JOSE BONIFACIO;4702;35181894;181894;;ZERO A 6A 11M;02/10/1992;32.368;01/10/1992;20/07/2002;;;;CON;-23548251;-46435211;31/12/2010
IQ;400400;CEI INDIR;NOSSA SENHORA APARECIDA;NOSSA SENHORA APARECIDA;;ITAQUERA;ITAQUERA;ONOFRE JORGE VELHO;101;CIDADE LÍDER;8280330;27489797;;;Ativa;57;PARQUE DO CARMO;5703;35181936;181936;;ZERO A 6A 11M;02/10/1992;32.368;01/10/1992;20/07/2002;;;MARIA LUIZA AMERICANO;CON;-23560329;-46470617;31/12/2010
IQ;306501;CR.P.CONV;NOSSA SENHORA APARECIDA CRECHE;NOSSA SENHORA APARECIDA CRECHE;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;PEDRO VOSS;993;VILA CARRÃO;3437000;27811649;;;Ativa;20;CARRAO;2003;35813758;813758;;4 a 6A 11M;;;;18/10/2002;;;;CON;-140000000;-46531496;31/12/2010
IQ;307039;CR.P.CONV;NOVA SANT ANA;NOVA SANT ANA;;ITAQUERA;ITAQUERA;GOIATÁ;613;PARADA XV DE NOVEMBRO;8246070;28431219;22860439;;Ativa;37;ITAQUERA;3704;35337651;337651;;ZERO A 2A;01/12/2008;2008.0.168;01/12/2008;01/12/2008;;;;CON;-23532994;-46413512;31/12/2010
IQ;306568;ESC.PART.;NOVO CANTINHO DO SABER E.E.I.;NOVO CANTINHO DO SABER E.E.I.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;PRACA SANTO  ARSENIO;80;VILA FORMOSA;3358090;69187763;;;Ativa;85;VILA FORMOSA;8503;35813709;813709;;18M A 6A;;;;;08/10/2002;;;PAR;-23566455;-46549585;31/12/2010
IQ;307269;CR.P.CONV;NOVO IMPERADOR;NOVO IMPERADOR;;ITAQUERA;ITAQUERA;DO IMPERADOR;3486;LIMOEIRO;8051000;;;;Ativa;37;ITAQUERA;3705;35442823;442823;;ZERO A 2 A;11/05/2010;2009.0.326;11/05/2010;11/05/2010;;;;CON;-23513675;-46445576;31/12/2010
IQ;400444;CEI INDIR;NS SRA SAGRADO CORACAO;NS SRA SAGRADO CORACAO;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;PRAÇA LEÃO X;51;VILA FORMOSA;3359020;29103205;;;Ativa;85;VILA FORMOSA;8503;35182485;182485;;ZERO A 6A 11M;;;;20/07/2002;;;;CON;-23567964;-46548579;31/12/2010
IQ;92134;EMEI;OLANDYA PERES RIBEIRO, PROFA.;OLANDYA PERES RIBEIRO, PROFA.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;MARIANO CURSINO DE MOURA;395;PARQUE MARIA LUIZA;3451000;27830893;;27831220;Ativa;4;ARICANDUVA;402;35084268;84268;161076169000000;;24/12/1980;17.101;24/12/1980;;;;PARQUE MARIA LUIZA;DIR;-23557896;-46515937;31/12/2010
IQ;307097;CR.P.CONV;OLGA TEREZA;OLGA TEREZA;;ITAQUERA;ITAQUERA;ANHUPOCA;94;ITAQUERA;8215660;22542868;;;Ativa;47;JOSE BONIFACIO;4701;35432261;432261;;ZERO A 2 A;29/04/2009;2008.0.304;29/04/2009;29/04/2009;;;;CON;-23547872;-46443952;31/12/2010
IQ;400442;CEI INDIR;ORLANDO IAZZETTI, DEP.;ORLANDO IAZZETTI, DEP.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;BARRA DO CAMARAGIBE;160;CAPÃO DO EMBIRA;3383120;21155896;;;Ativa;85;VILA FORMOSA;8505;35182473;182473;;ZERO A 6A 11M;02/07/1996;36.182;01/07/1996;20/07/2002;;;PARQUE CRUZEIRO DO SUL;CON;-23581758;-46531451;31/12/2010
IQ;400192;CEI DIRET;PARADA XV DE NOVEMBRO;PARADA XV DE NOVEMBRO;;ITAQUERA;ITAQUERA;RUA IBIAJARA 111;111;PARADA XV DENOVEMBRO;8246100;20790905;22059763;;Ativa;37;ITAQUERA;3704;35237413;237413;161076128000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;;;;DIR;-23526340;-46435712;31/12/2010
IQ;400202;CEI DIRET;PARQUE GUARANI;PARQUE GUARANI;;ITAQUERA;ITAQUERA;PINHEIRO DO PARANÁ;483;PARQUE GUARANI;8235590;20512922;20535336;;Ativa;37;ITAQUERA;3707;35237553;237553;161076131000000;ZERO A 6A E 11M;02/03/1985;20.719;01/03/1985;;25/06/2010;;;DIR;-23515992;-46462684;31/12/2010
IQ;400213;CEI DIRET;PARQUE SAVOY CITY;PARQUE SAVOY CITY;;ITAQUERA;ITAQUERA;RUA   ESTEVAO DIAS VERGARA;700;JARDIM NOSSA SENHORA DO CARMO;8275120;27487836;;27411981;Ativa;57;PARQUE DO CARMO;5703;35237425;237425;161076161000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;;;;DIR;-23570232;-46477325;31/12/2010
IQ;19261;CEU EMEF;PAULO GOMES CARDIM, PROFESSOR DOUTOR;PAULO GOMES CARDIM, PROFESSOR DOUTOR;ARICANDUVA;ITAQUERA;ITAQUERA;RUA   OLGA FADEL ABARCA;SN;JARDIM SANTA TERESINHA;3572020;27237530;27237532;;Ativa;24;CIDADE LIDER;2406;35056716;56716;161076500000200;;07/02/2003;42.832;06/02/2003;;04/09/2009;;ARICANDUVA;DIR;-23570402;-46503103;31/12/2010
